model_id,category,category_clean,name,room_type,usable_room_types,style,anchor_type,placement_zone,layout_scale
558f7129b2b31c34134a4ff70ce43955,stove,stove,Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
563f955f46e4368d8ae69567bc5a3efb,stove,stove,Wood stove fireplace,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
601c1c3d98596cc34a60c1a189046dd1,stove,stove,Stove/Oven UA Plumbers Local 159,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
64f6f5a386e63a1d5eb64c1003065596,stove,stove,LORFLAM XP68 BOX sur pied finition Black,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
650ab459ed284b4349bd139dfeecc324,stove,stove,oven/stove combo,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
65eb72bf33da5b1511ff208156ce047,stove,stove,Medium Wood Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
68bd9efe9fc3373f47622e8cc2e641a4,stove,stove,Wooden stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
69ad4c4dab82ce29a642711976cdde72,stove,stove,Wood burning stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
69d2d6bab648bcb487dd60af81c93a3c,stove,stove,Piano Cottura Ariston,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
72a0fcf0b41e788935914415372cbccb,stove,stove,Vermont Castings Radiance stove-bordeux,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
74b1c02e8862abdf1d1f7b2cee80fcdc,stove,stove,"Detailed Stove 30""",Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
826cea6d1387d794e793cc5433bece89,stove,stove,Lacanche Voltenay 150 zwart (1500x900x650).,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
82cdf477807e2af5eb64c1003065596,stove,stove,LORFLAM VS80,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
82f134ee4f0dc5ce74dfd914e703ac1f,stove,stove,Stove/Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
830b31818f5b91474efc7e7114f1b9c5,stove,stove,Fireplace,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
83be70da0f3def9cc1b69d6ad297ed35,stove,stove,2 stove stainless counter,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
86a46629a011d6adac7bed72580dc30f,stove,stove,Kitchen Room stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
898c20d376d7d44e5eb64c1003065596,stove,stove,Po̻le acier OFEN 9,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
3005a944902cf639fc1390934d948e09,stove,stove,Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
3486e9ea474af3ebe793cc5433bece89,stove,stove,Lacanche Sully  140 bourgondisch rood (1405x900x650),Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
3586a28ad9ad3aa8230584014222e685,stove,stove,ELETRIC STOVE,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
4346f26dfcfd5b9c869bb2e9e5b3d44,stove,stove,MUCCO all-in-one Kitchen Room,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
4979ab695941487a40b559ef47048b86,stove,stove,Simpson Neptune Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
6265be481c953acd8c159f8d5e761b17,stove,stove,antiquealike gas stove,Kitchen Room,Kitchen Room,Vintage/Retro,appliance,counter,0.9
902f4ee7655514ba109dc73fee74b150,stove,stove,Smeg A11X Freestanding Oven & Cooktop,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
93ebe284d3d0f9d65e723252788c3d6e,stove,stove,Oven,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
966ea3afa71e3a574bba687d3dbe6227,stove,stove,My Granite Soapstone Wood Burning Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
993d687908792787672e57a20276f6e9,stove,stove,Hearthstone Bari Stove,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
994e7339a67306d75eb64c1003065596,stove,stove,Po̻le acier OFEN 8 Acier,Kitchen Room,Kitchen Room,Modern,appliance,counter,0.9
99f1b9951d4ad128453c30eadc73690,stove,stove,"Wolf 48"" French Range Top",Kitchen Room,Kitchen Room,European,appliance,counter,0.9
